ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000004609,0,0,1.147645293730674,0.3778868200930447,0,0,10.4727208466924,58.57245711442192,123
ENSMUSG00000004631,0,0,2.969753512944539,2.7818563367673717,1.69770651100448,4.631596549763895,9.54477783765285,431.1877321989425,40
ENSMUSG00000004707,0,0,2.3722714585932767,1.1768687700293252,0,1.369949031927505,9.62023860391649,182.41465935454545,100
ENSMUSG00000004709,0,0,1.2931875610885986,0.5414577440163457,0,0.6417241854404305,8.20546686889933,83.92595032253362,112
ENSMUSG00000004730,0,0,0.8677520494087443,0.17651828666825486,0,0,9.80912664022314,27.360334433579514,138
ENSMUSG00000005087,0,2.938047307824845,2.924427515327604,5.643398222848343,5.40115812849192,8.542888396106019,10.5354747954899,874.7267245414934,1
ENSMUSG00000005339,0,0,0.09379976419146986,0.010408954830070531,0,0,0.994092255853422,1.613387998660933,153
ENSMUSG00000005465,0,0,3.3071455922236073,3.02020258737399,1.59351515198325,5.864923394237695,9.97033732124465,468.1314010429684,43
ENSMUSG00000005540,0,0,1.4295215753525021,0.34257155091706315,0,0,11.9209580858743,53.09859039214478,133
ENSMUSG00000005672,1.66863424136214,7.954224737468595,1.9788534757658733,8.549658886528404,9.07225241625192,9.97977338395302,11.1705868842207,1325.1971274119032,0
ENSMUSG00000006386,0,0,2.767254731132823,1.832616312960585,0.138255780239911,2.11233290238395,10.4332407779568,284.0555285088907,77
ENSMUSG00000007613,0,0,2.616000123669733,1.8364752884137752,0.558970440206636,2.36780936226001,9.09976994752288,284.6536697041352,75
ENSMUSG00000007891,1.21852637918117,6.62806008764048,2.527393874216458,7.791342180013708,8.63786129546523,9.648776678209021,11.5838205807371,1207.6580379021252,0
ENSMUSG00000009291,0,3.636510637966985,3.0912727862775418,6.326706333453834,7.66618263056313,8.959291276087367,10.335461352125,980.6394816853442,5
ENSMUSG00000009376,0,0,1.1192685558441582,0.3235007618179734,0,0,7.81432559151365,50.14261808178586,133
ENSMUSG00000012428,0,0,0.727049129787991,0.08097287098606606,0,0,8.86796822538298,12.550795002840221,150
ENSMUSG00000013236,0,1.2523031628565549,2.868063674032837,3.4054243769455725,2.49222812975959,6.03082851356942,9.30597945049836,527.8407784265637,27
ENSMUSG00000014158,0,0,0.9407115264519051,0.35062981037155166,0,0,8.61070931110574,54.347620607590486,123
ENSMUSG00000014353,0,0,2.472249773717301,1.8710555539903373,1.06640650246394,2.322663369409305,9.05829429165663,290.01361086850227,58
ENSMUSG00000015189,0,2.14150594214058,2.97676274875691,4.659769288260668,3.44293436794066,7.4727104577291,10.2504356719729,722.2642396804033,5
ENSMUSG00000015314,0,0,2.0701593192520966,0.8321043998261591,0,0.8301456647078715,11.0840034333644,128.9761819730547,105
ENSMUSG00000015316,0,0,2.9215592449609558,1.8972465078783571,0.710338506395536,2.168748164361405,10.2149109458605,294.07320872114536,73
ENSMUSG00000015355,0,1.20215478319327,2.681958446072646,2.849516228843682,2.19971128721119,3.4848293237982,11.747539494504,441.67501547077075,26
ENSMUSG00000016494,0,3.351252841177395,2.8238305626996723,5.748777039699203,4.96501165550369,8.411744700953456,11.8504951848752,891.0604411533765,1
ENSMUSG00000016496,0,0,3.1431256893062662,2.4429774229079224,1.29132812159756,3.53825439775029,10.116528664042299,378.66150055072796,61
ENSMUSG00000016534,0,3.8396646221676347,2.8135648151588946,6.686355663372217,8.06711330755987,8.982260611980639,11.0467158633926,1036.3851278226934,2
ENSMUSG00000017756,0,0,2.6407967329387114,1.5272536497511684,0,1.64004149398713,9.46172960770283,236.72431571143107,89
ENSMUSG00000018166,0,0,1.6945547270550974,0.8217949598571972,0,1.3601167019828448,9.06206648927708,127.37821877786558,100
ENSMUSG00000018341,0,0,1.7436911362931624,0.7412765304386061,0,0.8967427613096525,9.49231539991328,114.89786221798397,109
ENSMUSG00000018500,0,0,1.0538128609594974,0.16635710717514102,0,0,8.5939773214157391,25.785351612146872,148
ENSMUSG00000018507,0,0.9523252277629735,2.738445673508929,2.7933771106974588,1.87486683315732,3.442959282395665,9.65173910186808,432.9734521581063,32
ENSMUSG00000018900,0,0,2.559552217505305,1.8343823197977416,0.627404873023133,2.5787751116078548,9.16203999149628,284.32925956864995,75
ENSMUSG00000019359,0,0,0.7375801744698757,0.11814012781274437,0,0,8.52861745138503,18.31171981097535,146
ENSMUSG00000019796,0,0,1.8218679594435365,0.6648554774514053,0,0,9.73232226904072,103.05259900496785,120
ENSMUSG00000020101,0,0,2.73599633353519,1.784313210800652,0.558970440206636,2.0489339315807,10.2213656433639,276.56854767410107,74
ENSMUSG00000020238,0,1.21493201548429,3.2491070247394664,3.6953490077989506,2.44527395133546,7.413964364703345,10.1815304833218,572.7790962088371,30
ENSMUSG00000020399,0,0,1.128153114965205,0.38365446761210514,0,0,9.19499742490897,59.4664424798763,122
ENSMUSG00000020402,1.38359617846225,6.82489559984146,2.250589664269488,7.51206611781883,8.32106640998368,8.91277846120201,11.0509246359929,1164.3702482619192,0
ENSMUSG00000020689,0,0,1.756605181377183,0.6589829295372638,0,0.066599341820924,9.39968862661941,102.14235407827584,116
ENSMUSG00000020695,0,0,0.5402888347989819,0.24280089065462174,0,0,2.09849760439921,37.63413805146638,125
ENSMUSG00000020701,0,0,0.2616685720600225,0.059783603098166785,0,0,1.7327206871433,9.266458480215855,146
ENSMUSG00000020717,0,1.2996368499539899,2.7753014897805812,2.8859657562807275,2.03103750919268,3.3881297341464753,10.2107708438183,447.3246922235129,27
ENSMUSG00000021427,1.87097274394333,5.212119246160495,2.469535078802682,7.302692363332205,7.96697040190111,9.273599284115594,10.8904444149013,1131.9173163164915,0
ENSMUSG00000021624,0,0,1.2068454544657927,0.36734910718505615,0,0,9.72690706934382,56.93911161368371,126
ENSMUSG00000021728,0,3.268788177887335,3.0752907958733386,5.96664512404428,6.70024730317442,8.667029230727465,11.1228222419698,924.8299942268635,6
ENSMUSG00000021733,0,0,3.1416963645230016,2.5841465294549564,1.36235326072001,3.96668920536159,9.84507834127286,400.54271206551834,56
ENSMUSG00000021756,0,0,2.552684495690871,2.1982459316027922,1.53984721187356,2.772921523637805,9.52954399325948,340.72811939843274,47
ENSMUSG00000021759,0,0,2.297981474404079,1.2406406392162797,0,1.605789830281355,9.25518742503828,192.29929907852335,94
ENSMUSG00000021939,0.768938894898374,7.335498672102744,2.4597248551971775,7.8421740410426155,8.74465819656696,9.536787555165574,10.8741033842811,1215.5369763616052,0
ENSMUSG00000022015,0,0,1.605765098619201,0.6658446783976231,0,0.67633840325416394,9.11558692125764,103.20592515163156,108
ENSMUSG00000022037,0,0,2.3222036291038677,1.3282576406294286,0,1.678170031859615,10.1578472195942,205.87993429756136,84
ENSMUSG00000022103,0,0,1.6071611739480105,1.381438013953122,1.27210644092254,1.91657834715996,9.13584442252239,214.12289216273385,49
ENSMUSG00000022225,0,0,0.17518811998704148,0.02423379202580097,0,0,1.51392199205499,3.7562377639991498,152
ENSMUSG00000022309,0,5.79721532806464,2.8844803600579163,7.847550568048362,8.68674413842157,10.1528217877486,12.3493543248416,1216.3703380474965,1
ENSMUSG00000022514,0,0,2.36270583968199,1.5840420881040163,0.960804098532429,1.89659210006225,10.0669176831341,245.52652365612258,65
ENSMUSG00000022636,0,0,2.808304483894703,2.5187085404461818,1.51392199205499,4.755058653841456,9.29239934504763,390.39982376915816,49
ENSMUSG00000022657,0,0,2.3246401836658994,1.1648019807149566,0,1.3456653832139551,9.44344528129532,180.5443070108182,98
ENSMUSG00000022661,0,0,2.420599870511964,1.35128592742036,0,1.645415198176945,9.04555547238538,209.4493187501559,90
ENSMUSG00000022667,0,0,3.111440215183104,1.924866517328782,0,2.0471038213661696,9.99940152169709,298.35431018596114,89
ENSMUSG00000022687,0,0,1.3730051394556135,0.4004704627216536,0,0,8.98246890045645,62.07292172185628,132
ENSMUSG00000022797,0,2.2054083194080203,2.901608073256493,4.031672793481695,2.9061192289975,5.350135765483685,12.030592366336,624.9092829896625,7
ENSMUSG00000022816,0,0.587349066175761,3.14310068091068,3.2545662261020856,2.19008341628456,5.93524347531055,10.1443388218169,504.45776504582324,37
ENSMUSG00000022883,0,0,1.1604620038091806,0.690580628262389,0,1.28171728126005,8.55251425574695,107.03999738067026,92
ENSMUSG00000022901,0,0,1.9584214956735022,0.9397062427245403,0,1.23790625423308,9.33813113208498,145.65446762230377,98
ENSMUSG00000022967,0,1.390479347195035,3.095666632301938,3.5912837809373306,2.46874652742862,6.290770997779075,10.5932616831606,556.6489860452863,24
ENSMUSG00000023088,0,1.19204721999374,2.9354966557642572,3.1607875700145245,2.04385072874913,4.612695989195174,10.3451558014539,489.92207335225135,26
ENSMUSG00000023132,0,0,0.29516498597339397,0.05549838998383657,0,0,2.37339045695993,8.602250447494667,149
ENSMUSG00000023175,1.94079944145318,7.419498533794035,2.0253626967393816,7.909432286649837,8.33530643011614,8.99523818113162,11.7663177575035,1225.9620044307246,0
ENSMUSG00000023274,0,0,1.2336397398389278,0.5275346230603839,0,0.7104592780881744,8.55322501303304,81.76786657435949,113
ENSMUSG00000023942,0,1.9547828322401402,3.0656012805529156,4.52453689631982,3.34599968778916,7.474544611990876,11.0771667685547,701.3032189295718,12
ENSMUSG00000023960,0,0,2.8890266157000357,2.18911051150641,1.18719622982425,2.98671110402189,10.2102101721085,339.31212928349356,63
ENSMUSG00000023961,0,0,3.1156755034473678,2.607798816358709,1.47594575563256,3.6489617538657653,9.74416065173868,404.20881653559996,54
ENSMUSG00000023972,0,0,2.2921026482357907,1.2045628259194747,0,1.4338561221741,9.12345487146478,186.7072380175186,94
ENSMUSG00000024053,0,0,2.176928527319369,1.5186027659198515,1.0355933626448799,2.13847703785384,10.3963819197389,235.383428717577,70
ENSMUSG00000024109,0,1.819449817069085,2.2077025631548928,3.4429380430678047,2.98377669056553,4.98564544185325,9.78310201763824,533.6553966755098,10
ENSMUSG00000024270,0,0,2.9510147310281343,2.3107232682165533,1.36235326072001,2.6984688877889402,9.61652533296083,358.1621065735656,54
ENSMUSG00000024413,0,0,2.6058019959400993,1.8381684378741987,0.444722264326354,2.60049213239449,9.49001380310002,284.9161078705009,75
ENSMUSG00000024462,0,0,2.9121336342037565,2.5012426620394352,1.47594575563256,4.03999441852965,9.58213381060496,387.69261261611234,58
ENSMUSG00000024614,0,0,3.0874914588013342,3.197826531444242,2.19008341628456,5.96750536588467,9.50241783498023,495.66311237385776,40
ENSMUSG00000024620,0,0,1.258640878983836,0.44777029235615257,0,0,9.68702339031787,69.40439531520366,120
ENSMUSG00000024621,0,0,1.2097474191515782,1.109024652707728,1.02405881128653,1.872919788550325,9.54115818743316,171.8988211696978,59
ENSMUSG00000024670,0,0,1.235021410868347,0.6081476183247491,0,0.8807586281393396,9.07938713112931,94.26288084033608,108
ENSMUSG00000024673,0,0,1.3847329441435663,0.3272518444466723,0,0,11.4230998653779,50.72403588923423,132
ENSMUSG00000024887,0,0,1.7667399544060007,0.8753708288714412,0,1.2137768963598101,8.88900019125361,135.6824784750734,107
ENSMUSG00000025008,0,0,1.8657124176527284,0.9139651091626663,0,1.1949760997557601,9.73246250841279,141.66459192021333,99
ENSMUSG00000025020,0,0,0.28694851319307846,0.07518099773833097,0,0,1.5123594305701,11.653054649441298,144
ENSMUSG00000025089,0,0,1.483755130392022,0.4626436144646582,0,0,8.74542593447382,71.70976024202199,124
ENSMUSG00000025351,0,6.430614645324765,2.6544591570198737,7.059070455329864,7.91906906193011,8.98877994841406,10.0254363412236,1094.1559205761287,3
ENSMUSG00000025780,0,1.642529346820125,3.431943771154087,4.622441859999924,3.62242565391919,8.12908872677713,10.5515275421142,716.478488299988,16
ENSMUSG00000025790,0,0,2.332594585940118,1.8845734973121988,1.26811936196807,2.45692520558616,9.32973641196208,292.1088920833908,51
ENSMUSG00000025809,0,4.0886784434900605,2.7498285806220686,6.274807974551328,6.94350975955158,8.65217858686963,11.304856699123,972.5952360554563,3
ENSMUSG00000025969,0,0,1.736892215522494,0.8494488892648404,0,1.33375203378207,9.62799605861332,131.66457783605026,103
ENSMUSG00000025986,0,0,3.0143665586712576,2.5377311636349464,1.37795154213954,3.915023825767655,9.63223096134127,393.3483303634166,59
ENSMUSG00000026012,0,0,1.2987417349863715,0.41597433604510825,0,0,10.0379834094521,64.47602208699176,122
ENSMUSG00000026072,0,0,1.8704131541954359,0.9804836178404357,0,1.34475826014303,9.6590397438431,151.97496076526764,93
ENSMUSG00000026073,0,0,0.5662841284578891,0.22318586831746806,0,0,2.84277235122227,34.593809589207545,130
ENSMUSG00000026285,0,0,0.9991074376990251,0.16072000279315235,0,0,9.08339499235603,24.91160043293862,147
ENSMUSG00000026395,0,4.5535937337074905,2.74603848502543,6.9644914112769465,7.90534099023708,9.18728017213872,11.3213432230738,1079.4961687479267,2
ENSMUSG00000026566,0,0,3.289176166975098,2.6604063818149237,1.39176648871564,4.135561326023015,10.4902769828003,412.36298918131314,63
ENSMUSG00000026576,0,0,1.8729126444810176,0.9021708672059954,0,1.202849064035375,9.66416350485167,139.83648441692935,94
ENSMUSG00000026581,0,1.36208490643166,2.780536359117479,2.990776151232889,2.24492295331362,3.41992131434103,11.9052139774222,463.57030344109756,18
ENSMUSG00000026656,0,0,1.5415833344589223,1.1121373200199751,0.619295742807511,1.831374237551635,9.40310681203962,172.3812846030962,71
ENSMUSG00000026748,0,1.8344166872429502,3.3308452176660337,4.351656803108741,3.14652664087607,8.078613154271824,10.9347230493445,674.5068044818553,17
ENSMUSG00000026770,0,0,1.216108184584819,0.2778469263685296,0,0,10.5950512449432,43.06627358712208,139
ENSMUSG00000026814,0,7.14078199647912,2.459763806359665,8.025677599623915,8.85838094108016,9.767088856841545,11.8661725461507,1243.9800279417063,1
ENSMUSG00000026836,0,0,1.6627081110359723,1.326489210145605,1.10034923654537,1.9258955556136899,9.3942451598238,205.60582757256887,54
ENSMUSG00000026837,0,0,2.3915672394984124,1.3370268793718356,0,1.663358158482945,10.3756024516595,207.23916630263443,90
ENSMUSG00000026923,0,0.7002219896224064,2.862299455813379,2.8558661108842585,1.76901971617336,4.069597911952635,9.75221828288214,442.6592471870602,35
ENSMUSG00000027087,0,0.2023774378882595,2.0985844190783234,2.004805674282975,1.57708012030457,2.34993787210641,8.54605903952534,310.74487951386106,39
ENSMUSG00000027111,0,1.457140479031555,2.9753707263019895,3.7781329812141955,2.55385031758073,6.672119333761465,9.66182347702577,585.6106120882004,17
ENSMUSG00000027130,0,1.73047978628182,3.005275259995577,4.3004002725296955,3.58601483122705,7.0798937345913,9.82236226079273,666.5620422421026,13
ENSMUSG00000027312,0,0,2.3607411988030753,1.874277590082442,1.32876490270744,2.277037106345605,8.787020200783,290.51302646277856,56
ENSMUSG00000027340,0,0.5893088076109465,2.604695556700961,2.4161714085358046,1.80329168773309,2.68064709747525,9.99687168622114,374.50656832304963,35
ENSMUSG00000027366,0,1.8059575764618252,3.1733640375139007,4.683638578179011,3.78922165586449,7.810445798128875,9.97045068985491,725.9639796177465,12
ENSMUSG00000027376,0,0,0.835359152200239,0.18037113004605557,0,0,8.6914618120733,27.95752515713861,140
ENSMUSG00000027408,0,0,2.8955496573177584,2.169453808296741,1.21852637918117,2.450737429639815,10.3136391932743,336.26534028599474,58
ENSMUSG00000027435,0,2.447422703704555,3.0856638182632055,5.002523616118651,4.56836262110397,7.957771919058519,10.8111548450298,775.3911604983912,9
ENSMUSG00000027611,0,2.41297126777885,3.416772136197575,6.007969932501542,7.6717976679753,8.607099751849145,10.1614514609754,931.2353395377395,16
ENSMUSG00000027642,1.5556339742862,4.622631423444149,2.7507586944354383,7.3409578094562695,8.35164567981961,9.530209213767534,11.4334753533471,1137.8484604657217,0
ENSMUSG00000027750,0,0,0.9269682352931458,0.26321994747747884,0,0,9.49848785144332,40.79909185900923,131
ENSMUSG00000027863,0,0,1.3180059715503705,0.2498733997835926,0,0,9.81941236154535,38.73037696645682,144
ENSMUSG00000027962,0,0,1.117677615314879,0.7894056232793226,0,1.533969551850495,9.14345215419316,122.35787160829506,80
ENSMUSG00000027995,0,0,2.0661584063340515,1.0416424902497972,0,1.31151423045463,9.02206757209332,161.45458598871858,95
ENSMUSG00000028019,0,0,2.2190880901217747,1.0286758038894217,0,1.067971299595125,10.0890038617869,159.44474960286038,105
ENSMUSG00000028184,0,0,2.3803047103452797,1.8015087869452622,1.19689821016323,2.301653215748,9.26753341674254,279.2338619765156,60
ENSMUSG00000028347,0,0,0.2938187847099863,0.07243460866754638,0,0,1.87486683315732,11.227364343469695,144
ENSMUSG00000028469,0,0,2.9482454812868033,1.9927237586386373,0,2.631492736812765,9.44353114228384,308.8721825889887,79
ENSMUSG00000028476,0,0,1.6685498694100245,0.7748491994389836,0,1.131380175431405,9.74547076977828,120.1016259130425,99
ENSMUSG00000028639,1.79551222993849,7.33155717012697,1.863931363097051,7.94368688282129,8.05795362253395,9.010033568153506,12.1517484833105,1231.2714668373003,0
ENSMUSG00000028641,0,0,2.6476504964750247,1.6346033969047495,0,1.8113219097655748,9.17777707847358,253.36352652023618,87
ENSMUSG00000028645,0,0.066599341820924,3.413396418293178,3.512125474527116,2.19008341628456,7.474311615759985,10.4676785519925,544.3794485517029,39
ENSMUSG00000028766,0,0,1.1367281819725636,0.4137869659377394,0,0,7.72789305784449,64.13697972034956,121
ENSMUSG00000028965,0,0,0.5593545908862577,0.24570981715851545,0,0,2.70141112739267,38.0850216595699,125
ENSMUSG00000029070,0,0,1.8317080148867388,0.9305582821118407,0,1.233361152366455,9.50928241659172,144.2365337273353,91
ENSMUSG00000029082,0,0,1.0913859438105122,0.21755717799500968,0,0,9.11925334764716,33.721362589226516,142
ENSMUSG00000029090,0,0,1.860863191085893,0.8472379213869276,0,0.9904057762185244,9.29032850307882,131.32187781497376,111
ENSMUSG00000029093,0,0,0.6707723533124199,0.34148871083918264,0,0,2.89941924330025,52.93075018007331,118
ENSMUSG00000029156,0,0,2.6377096489346052,1.7694593615834249,0.56719942363499,2.131548385958755,9.75617223158757,274.26620104543093,75
ENSMUSG00000029163,0,0.94745461629951655,3.286265706820549,3.588606411831508,2.21776281104008,7.2094834599117394,9.6113810907402,556.2339938338838,32
ENSMUSG00000029338,0,0,2.563178586341145,1.773820425414135,0.677150991454775,2.14268199808622,9.54791288186003,274.94216593919106,70
ENSMUSG00000029386,0,0,1.53863395523515,0.7009357296497994,0,0.9887179161613975,8.37287345697269,108.64503809571893,107
ENSMUSG00000029767,0,2.8527910029835,3.2140535571069786,5.716279146497314,5.59406786477454,8.818877741290665,10.6833771621426,886.0232677070835,9
ENSMUSG00000030054,0,0,3.07337885482868,2.3626288959580717,1.07699475552361,3.5299828896384,9.06046836810774,366.207478873501,70
ENSMUSG00000030062,1.05877103294053,3.7778305265083354,2.7265703822910745,6.43452387399009,7.10417555906679,8.889737124870575,10.5909338963855,997.351200468464,0
ENSMUSG00000030077,0,0,0.5757804046610904,0.2588250924528232,0,0,2.02008744899233,40.11788933018759,126
ENSMUSG00000030084,0,0,1.9671658082632852,0.859117138619065,0,0,9.0038799617076,133.16315648595514,119
ENSMUSG00000030117,0,0,2.692145218603755,2.1253763978453097,1.22217088447049,2.753833020747095,9.69782446006552,329.43334166602284,57
ENSMUSG00000030124,0,0,2.2969486780919315,1.3828496829712928,0,1.7083540512322601,9.7715451571029,214.34170086055036,79
ENSMUSG00000030336,2.22510812501078,5.73839748454847,2.292432581186111,7.622995580320887,8.11522732351112,9.341471711522395,11.5663694194556,1181.5643149497375,0
ENSMUSG00000030577,0,0,0.8437690067649696,0.34409246650360736,0,0,7.21844207986138,53.334332308059125,118
ENSMUSG00000030605,0,1.7261896142155049,3.351743461597648,5.005614767322635,5.28792602346888,8.035395607971125,10.1332070206845,775.8702889350085,12
ENSMUSG00000030683,0,0,0.6984643921057523,0.2170000638557236,0,0,6.74750434090076,33.635009897637154,130
ENSMUSG00000030724,0,0,2.3228006030584094,0.9266440566774307,0,0.9903169745827956,12.5005671433856,143.62982878500182,107
ENSMUSG00000030745,0,1.566681181928405,3.5671248077148427,4.936175850802471,4.46873725221648,8.178282938319175,10.8436894296345,765.1072568743826,21
ENSMUSG00000030748,0,0,3.0371380288563947,2.627949193199749,1.47713213264653,4.072944295962175,10.2838640132005,407.332124945961,52
ENSMUSG00000030754,0,2.229908626303165,3.1363957173519625,4.853062079757121,3.75547562844761,8.059913686919334,11.0206861520115,752.2246223623537,10
ENSMUSG00000030772,0,0,0.19681816531663096,0.02739644995522788,0,0,1.87097274394333,4.246449743060314,151
ENSMUSG00000030786,0,0,1.448717132114313,1.075686564838256,0.768938894898374,1.78910867968581,9.94239953444161,166.7314175499298,71
ENSMUSG00000030830,0,0,1.9564099671114923,1.4863464659147265,1.19800498157266,2.0973608877096,9.65874041263004,230.38370221678258,64
ENSMUSG00000031021,0,2.13361578034924,2.8230564464068797,4.513502328752791,3.6039407205017,6.832883126975555,10.4762539937041,699.5928609566822,7
ENSMUSG00000031170,0,0,2.8274062021687265,2.119398517982613,1.20769314649809,2.889746717583505,11.1024226038848,328.5067702873053,59
ENSMUSG00000031342,0,0,0.936133824687262,0.420496274170998,0,0.618807056553752,7.46203261490693,65.17692249650469,113
ENSMUSG00000031375,0,0,2.2836609407940798,1.06694487347658,0,1.117626451958285,9.38179052417534,165.3764553888699,109
ENSMUSG00000031647,0,0,0.8920867022537156,0.2446832568811855,0,0,8.89740248759718,37.92590481658374,132
ENSMUSG00000031703,0,1.5381586882726301,3.280871990237082,4.214766006679668,2.94927927983321,7.740658790657245,9.98611973814493,653.2887310353483,17
ENSMUSG00000031785,2.31651273040589,9.99567770280203,1.9437836822298875,10.240624928521566,10.809898402202201,11.55575201151455,12.4770511853103,1587.296863920842,0
ENSMUSG00000031835,0,1.294443890188355,3.146460740656207,3.9478305752042924,3.37552568242479,7.18523315528309,9.69577377012672,611.9137391566652,28
ENSMUSG00000031934,0,0,2.468705391784456,1.640816389288272,0.710338506395536,1.88726214286508,9.85828837373414,254.3265403396821,70
ENSMUSG00000031990,0,0,3.1413269778001753,2.161054889742332,0.610209240084371,2.3927864583605247,9.46216934310884,334.9635079100614,76
ENSMUSG00000032193,0,1.9234451509565198,2.90717385307794,4.102547882959502,3.10945222431192,7.1004191940933055,10.5043222400449,635.8949218587228,9
ENSMUSG00000032231,0,1.26841834256416,3.0663018878346757,3.2658057977824297,2.20531442318499,3.844001680625325,11.7437970092258,506.1998986562764,18
ENSMUSG00000032336,0,2.292738860499655,2.946644201250419,4.684920296293296,3.62876831218713,7.83293719994527,10.2136116300773,726.1626459254609,6
ENSMUSG00000032340,0,0,2.1703412020041997,1.105616567336182,0,1.3980475520678999,9.34280183942788,171.37056793710818,96
ENSMUSG00000032412,0.689427461035135,3.27404806390399,2.883770264480675,6.243344804190727,7.11048034909029,8.61981769713711,12.2264118361091,967.718444649563,0
ENSMUSG00000032440,0,0,2.7452058635501198,2.324132115767123,1.48384775795091,3.1674308940039353,9.32478691387447,360.2404779439042,56
ENSMUSG00000032816,0,0,1.9314972049710286,0.9251237305603692,0,1.0928819051893,9.65123160942369,143.39417823685721,96
ENSMUSG00000032913,0,0,2.6807747538667104,2.512160733664297,1.57946050113969,4.290163462997111,9.87400193195835,389.38491371796624,45
ENSMUSG00000033777,0,0,0.5205239062678937,0.23491954516751215,0,0,2.23624984947692,36.412529500964375,125
ENSMUSG00000033880,0.734260452843198,7.5941731168620095,2.3779724562124573,8.453398936546197,9.20494950205039,10.161689755822799,12.5112854392547,1310.2768351646607,0
ENSMUSG00000034164,0,0,2.0955280594769974,1.2497721714326138,0,1.7093638948235301,9.80427894730648,193.71468657205503,84
ENSMUSG00000034220,0,0,2.1533222690796134,1.2167047924724905,0,1.439042085805295,8.85265726405991,188.5892428332361,80
ENSMUSG00000034708,0,2.5753685624241847,3.2113463294639986,5.509842326940906,5.08668814568382,8.659505725263571,11.4189705041699,854.0255606758406,5
ENSMUSG00000034881,0,0,2.8749905814952097,1.8858792135897515,0.735411394642839,2.146143874812215,10.5966903703478,292.3112781064115,75
ENSMUSG00000035000,0,0,3.1286114740684234,2.7676501565980964,1.66515725989218,3.3105749275153347,10.406330230121,428.98577427270504,41
ENSMUSG00000035206,0,0,2.983894596408141,2.720476793830323,1.61695257608434,3.845806238210235,10.0825814353242,421.67390304369997,44
ENSMUSG00000035498,0,0,2.5074692649471824,1.3568982864871952,0,1.55967153672559,10.1916054154561,210.31923440551523,99
ENSMUSG00000035914,0,0,0.8920016646584614,0.34928275214925825,0,0,7.54498325304731,54.13882658313502,121
ENSMUSG00000036503,0,1.38315315791562,3.1240155684816684,3.9634348528545646,3.05263994170669,7.353793711957374,10.0802325134265,614.3324021924575,19
ENSMUSG00000036594,0,0,3.8124521775398383,3.302082644857883,1.78683621876772,5.78074443296639,14.4636537731766,511.8228099529718,51
ENSMUSG00000037206,0,0,2.573792358083277,1.259239839281316,0,1.166531014364995,9.24098119634805,195.18217508860397,109
ENSMUSG00000037344,0,0,2.1829684539633494,1.2082402285826783,0,1.451178432446995,9.76315658017303,187.27723543031513,84
